File_Name,Volume_um3,Area_um2,Convex_Hull_Volume_um3,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,KongFonseca_Flatness,KongFonseca_Elongation,Tensor_Compactness,Tensor_Flakiness,Tensor_Rodness
particle_139_S7.7I9.5L14.8_Irreg.stl,573.5105593736905,2717.1088414537917,1812.497619963354,0.12285835643174962,0.31642003446343064,0.6937936168994879,0.8105263157894737,0.6418918918918919,0.11249999999999999,0.16562500000000002,0.1894736842105263,0.3581081081081081,0.35328927208082433,0.271973971228764,0.3747367566904117
particle_139_S8.8I12.2L14.9_Irreg.stl,830.923877611462,8329.012510525403,7979.092410043115,0.05131741474626165,0.1041376430940436,0.78491625305821,0.7213114754098362,0.8187919463087248,0.1894150417827297,0.07520891364902509,0.27868852459016386,0.18120805369127524,0.4355466582785441,0.39366860308356666,0.1707847386378892
particle_139_S8.8I9.2L9.3_Hull.stl,419.39765286207336,301.01440758995517,419.3976528620733,0.9001485204415204,1.0000000000000002,0.9782162375541706,0.9565217391304349,0.9892473118279569,0.0293040293040292,0.003663003663003715,0.043478260869565064,0.010752688172043163,0.782069570211779,0.10774662482328955,0.11018380496493138
particle_139_S9.7I10.1L10.5_Hull.stl,610.3694825482928,379.23589111232604,611.0246814963763,0.9175644232632341,0.998927704611737,0.9614015913094515,0.9603960396039604,0.9619047619047618,0.026402640264026424,0.013201320132013212,0.03960396039603964,0.038095238095238126,0.7368891391514333,0.10432260372139929,0.15878825712716746
particle_13_S1.1I3.8L9.8_Irr.stl,27.496879853513665,87.17447973656921,32.396927882589345,0.5053788207451563,0.8487496083939166,0.3517558888304739,0.2894736842105263,0.38775510204081626,0.36734693877551017,0.40816326530612246,0.7105263157894737,0.6122448979591837,0.1003477502041385,0.5456446991383864,0.354007550657475
particle_13_S1.2I2.5L11.0_Irr.stl,18.889280186404267,61.3176567857529,20.586005428921336,0.5593824627660947,0.917578704213624,0.2915940299996206,0.48,0.22727272727272727,0.17687074829931973,0.5782312925170068,0.52,0.7727272727272727,0.03980156360125056,0.5550894920206536,0.4051089443780958
particle_13_S1.8I2.7L6.9_Sat.stl,13.930972556718364,38.553022065665985,14.922035652187397,0.7262397045819086,0.9335839212176287,0.4673540701325148,0.6666666666666666,0.391304347826087,0.15789473684210525,0.36842105263157887,0.33333333333333337,0.6086956521739131,0.09153578143078703,0.6203665252990415,0.2880976932701715
particle_13_S10.7I11.8L11.9_Hull.stl,944.4141325095414,521.3814408644332,945.3934659199499,0.8928329471560364,0.9989640996625088,0.9624775775933183,0.9067796610169491,0.9915966386554622,0.0639534883720931,0.0029069767441860356,0.09322033898305096,0.008403361344537785,0.7512001487557772,0.23507043493841048,0.013729416305812241
particle_13_S11.5I11.8L12.2_Hull.stl,1172.771235261588,604.9609567818452,1179.215515435906,0.8889943098735033,0.9945351124625121,0.9696612982278949,0.9745762711864406,0.9672131147540984,0.016901408450704265,0.011267605633802778,0.02542372881355938,0.03278688524590152,0.7476938024025306,0.06456760356546264,0.18773859403200682
particle_13_S2.0I2.5L14.3_Irr.stl,41.78364753272717,96.71269682721591,45.21903177164887,0.602104024843323,0.924027912488927,0.29024582169893026,0.8,0.17482517482517482,0.05319148936170213,0.6276595744680851,0.2,0.8251748251748252,0.05063312730850641,0.2403279945896246,0.7090388781018689
particle_13_S2.6I2.9L13.8_Irr.stl,58.11983940803612,107.0448371036327,61.49479242471718,0.6778516683552142,0.9451180679922982,0.34082992920850175,0.896551724137931,0.21014492753623187,0.031088082901554386,0.5647668393782384,0.10344827586206891,0.7898550724637681,0.0730224173450742,0.11823433326766085,0.8087432493872649
particle_13_S2.7I3.7L14.3_Sat.stl,37.943042937231276,99.89323555164115,50.96656286657778,0.5466417723526108,0.7444693305404962,0.36556488414125826,0.7297297297297297,0.25874125874125875,0.0966183574879227,0.5120772946859904,0.27027027027027023,0.7412587412587414,0.14907959732657158,0.46596057614535746,0.3849598265280709
particle_13_S2.9I4.1L8.5_Irr.stl,56.87944355284273,88.29004731062996,60.01213472404493,0.8101074031811681,0.947799037884466,0.5480009790599604,0.7073170731707318,0.48235294117647054,0.15483870967741933,0.2838709677419355,0.2926829268292683,0.5176470588235295,0.206479208004267,0.3611671664268853,0.43235362556884765
particle_13_S3.1I4.1L8.6_Irreg.stl,57.37070557915524,878.0917164664172,263.4909767108746,0.08192272157527855,0.21773309391959716,0.555967684899014,0.7560975609756099,0.4767441860465116,0.1265822784810126,0.2848101265822785,0.24390243902439016,0.5232558139534884,0.18647568651286034,0.37484926994783363,0.43867504353930603
particle_13_S3.2I4.6L5.5_Sat.stl,31.696972585157,57.98155429927196,33.35778745885557,0.8353583039132267,0.950212079390845,0.786552067571242,0.6956521739130436,0.8363636363636363,0.2105263157894736,0.06766917293233085,0.30434782608695643,0.1636363636363637,0.348794763615945,0.4915966807356226,0.15960855564843232
particle_13_S4.2I6.5L7.8_Irreg.stl,111.22146687150784,1238.2936157834863,511.90037110937027,0.09032047987673013,0.21727170587994118,0.7655810009351595,0.6461538461538462,0.8333333333333334,0.24864864864864863,0.07027027027027026,0.3538461538461538,0.16666666666666666,0.3822468326886804,0.47659785456617615,0.1411553127451434
particle_13_S5.0I5.2L5.3_Hull.stl,69.25329339128636,92.58405042298202,69.56463014006081,0.8808627308721144,0.995524496455345,0.9745569049931141,0.9615384615384615,0.9811320754716982,0.02580645161290325,0.006451612903225784,0.03846153846153849,0.01886792452830182,0.616618749528824,0.19016858088784686,0.1932126695833291
particle_13_S5.8I5.9L6.2_Hull.stl,111.98779907076401,124.30218453512711,112.21866469255859,0.9038974674685373,0.9979427163705158,0.9619788905240827,0.983050847457627,0.9516129032258065,0.011173184357541957,0.01675977653631284,0.01694915254237297,0.04838709677419352,0.5810132730721776,0.2690851854433019,0.14990154148452053
particle_13_S6.7I10.1L12.1_Irr.stl,457.3732873919833,314.1249299442326,473.01373327525806,0.9138934905237155,0.9669344782550463,0.7731702684498314,0.6633663366336634,0.8347107438016529,0.2352941176470588,0.06920415224913495,0.3366336633663366,0.1652892561983471,0.4209545963545251,0.44257182786601373,0.13647357577946118
particle_13_S7.3I9.8L14.9_Irreg.stl,526.2914480555659,3205.637139458278,2214.6473376747085,0.09833783412504965,0.23764119871480346,0.6855810418278133,0.7448979591836734,0.6577181208053692,0.15625000000000006,0.159375,0.2551020408163266,0.3422818791946308,0.322661286928073,0.3561871570552024,0.3211515560167246
particle_13_S7.7I7.7L7.8_Hull.stl,268.31999377556764,221.0139633443551,268.59957951305967,0.9102620468176622,0.9989590983798303,0.991434623767503,1.0,0.9871794871794872,0.0,0.004310344827586192,0.0,0.012820512820512775,0.7922878600937422,0.14655710772881433,0.06115503217744344
particle_13_S9.8I9.8L9.9_Hull.stl,542.3910314329756,361.56175841299273,542.4837126022336,0.8895628436168486,0.9998291540057243,0.9932546053580747,1.0,0.98989898989899,0.0,0.003389830508474564,0.0,0.010101010101010065,0.7319770183767246,0.08339000443605864,0.18463297718721677
particle_140_S1.1I6.8L7.3_Irreg.stl,26.928514592417148,456.57178642696226,67.03002983870788,0.09515902539207002,0.40173806661304395,0.5196990933981585,0.16176470588235295,0.9315068493150684,0.7499999999999999,0.03289473684210526,0.838235294117647,0.0684931506849315,0.048055988810189465,0.9443263799298279,0.007617631259982612
particle_140_S1.2I3.4L5.1_Irr.stl,12.559571877852457,36.4222514021443,13.372037702566123,0.7174096716139539,0.9392414347921146,0.5393118177874386,0.35294117647058826,0.6666666666666667,0.45360824742268047,0.17525773195876287,0.6470588235294118,0.3333333333333333,0.145693221688187,0.7177861692290172,0.13652060908279579
particle_140_S1.5I1.5L6.9_Sat.stl,3.9176713391266733,24.149742385027572,5.7639567071860505,0.4976495569593841,0.6796843796974441,0.36154423887842735,1.0,0.21739130434782608,0.0,0.5454545454545455,0.0,0.782608695652174,0.31902063765012273,0.13201130148356088,0.5489680608663164
particle_140_S1.5I2.6L6.6_Sat.stl,14.555347598684355,45.48274395668622,13.472859149571192,0.6338490655850177,1.0803458595607462,0.44736181527142804,0.5769230769230769,0.393939393939394,0.20560747663551404,0.37383177570093457,0.4230769230769231,0.6060606060606061,0.20735607970190448,0.5429384087694281,0.24970551152866743
particle_140_S1.7I2.5L9.7_Sat.stl,14.951388135650097,58.28817615973567,19.541903268676236,0.5035292092379954,0.7650937541798046,0.35613540736030425,0.6799999999999999,0.2577319587628866,0.11510791366906477,0.5179856115107914,0.32,0.7422680412371134,0.2010839727712612,0.5862582974699634,0.2126577297587754
particle_140_S1.8I5.7L7.6_Sat.stl,28.931610029167103,80.63022529622754,35.728525007357625,0.5652422974178481,0.8097622284493742,0.5621342651764732,0.3157894736842105,0.7500000000000001,0.5165562913907285,0.12582781456953637,0.6842105263157895,0.24999999999999994,0.098316560028783,0.8688938390001133,0.03278960097110359
particle_140_S10.2I10.3L10.3_Hull.stl,665.760302594284,407.11044229460447,667.3725340093006,0.9056988430396178,0.9975842107176168,0.9967532238989467,0.9902912621359222,1.0,0.006493506493506586,0.0,0.009708737864077808,0.0,0.6542091103947044,0.21117739370091926,0.13461349590437635
particle_140_S10.9I11.0L11.3_Hull.stl,893.8390104766078,493.8073521235272,897.7598536530878,0.9087256276768962,0.9956326369902534,0.9792361371514361,0.990909090909091,0.9734513274336283,0.0060240963855421464,0.009036144578313273,0.00909090909090906,0.026548672566371743,0.7188590648489783,0.17583888542774728,0.10530204972327442
particle_140_S2.4I9.3L20.4_Sat.stl,49.62586391864853,1033.9025102668152,173.64042640512366,0.06316501276673187,0.2857967176541338,0.3771185990264052,0.25806451612903225,0.4558823529411765,0.42990654205607476,0.3457943925233644,0.7419354838709677,0.5441176470588235,0.02134307098759276,0.9559221622247602,0.022734766787646903
particle_140_S2.8I3.1L6.7_Sat.stl,21.668371007591816,60.8732316125406,23.416557988199127,0.6174596870681978,0.9253439817462362,0.5782602947708724,0.9032258064516128,0.4626865671641791,0.04761904761904766,0.2857142857142857,0.09677419354838718,0.5373134328358209,0.2632142023551222,0.525520532791454,0.21126526485342378
particle_140_S2.9I3.7L11.7_Sat.stl,56.7555815618772,99.44969989967785,59.530440657755086,0.7181574988678426,0.9533875599572535,0.4279660642604707,0.7837837837837838,0.3162393162393163,0.08743169398907108,0.43715846994535523,0.21621621621621628,0.6837606837606838,0.11576902474790751,0.4238982008040394,0.4603327744480531
particle_140_S7.3I7.9L8.0_Hull.stl,273.1326724622472,228.46052209620868,274.0691600120859,0.8910910101330575,0.9965830247015119,0.9658803388736267,0.9240506329113923,0.9875,0.05172413793103453,0.004310344827586192,0.07594936708860765,0.012499999999999956,0.5741609719766604,0.3079950057118372,0.11784402231150239
particle_140_S8.1I8.1L8.3_Hull.stl,317.1860709718837,245.37645964397004,317.4799045731788,0.9166297881854072,0.9990744812598763,0.9838705270882082,1.0,0.9759036144578312,0.0,0.008163265306122493,0.0,0.0240963855421688,0.7695979764199574,0.1392483144737201,0.09115370910632249
particle_141_S0.9I1.4L9.0_Irreg.stl,6.052229508834628,86.18101511146652,10.000053657746037,0.18635860250261632,0.6052197034109487,0.24962907957395025,0.6428571428571429,0.15555555555555556,0.08849557522123891,0.6725663716814159,0.3571428571428571,0.8444444444444444,0.020444900321191773,0.5005472196867957,0.47900787999201244
particle_141_S1.6I3.2L6.7_Irreg.stl,17.38401986991173,286.1186761407699,50.65358506022949,0.11342393863549963,0.34319426451733503,0.4849609672173946,0.5,0.47761194029850745,0.2782608695652174,0.30434782608695654,0.5,0.5223880597014925,0.0962321842186739,0.66263335063917,0.24113446514215614
particle_141_S2.1I4.7L11.5_Irreg.stl,60.806532478611814,820.4005198174984,199.545762490197,0.09115035332864639,0.30472474944988637,0.42102429501205657,0.44680851063829785,0.40869565217391307,0.28415300546448086,0.3715846994535519,0.5531914893617021,0.591304347826087,0.06172859174246707,0.6989385197708575,0.23933288848667544
particle_141_S2.6I11.8L12.0_Sat.stl,109.73254449407976,255.49828468001795,147.2375247197427,0.4338301878598593,0.7452756673473607,0.5972611796793271,0.22033898305084745,0.9833333333333334,0.696969696969697,0.007575757575757548,0.7796610169491526,0.016666666666666607,0.06738856704326007,0.9318218889019865,0.0007895440547533817
particle_141_S3.1I7.2L12.9_Irr.stl,161.88852379341742,195.44786066618016,170.68733729641426,0.7349603530609293,0.94845069562649,0.5118840411406692,0.4305555555555556,0.5581395348837209,0.3534482758620689,0.24568965517241378,0.5694444444444444,0.4418604651162791,0.12767222679319035,0.6650441659675739,0.20728360723923575
particle_141_S4.1I5.3L9.6_Sat.stl,68.6344238519862,120.56833514020187,83.1973382249992,0.6723759775626506,0.8249593714930038,0.6177874573074301,0.7735849056603773,0.5520833333333334,0.12631578947368424,0.2263157894736842,0.22641509433962267,0.4479166666666667,0.2941163018726678,0.4077396291032422,0.29814406902409
particle_141_S4.6I8.4L9.5_Irreg.stl,201.040862356448,1988.851093319368,963.6657744203679,0.08344585106581309,0.20862094275099827,0.7536967381264777,0.5476190476190476,0.8842105263157896,0.33777777777777784,0.04888888888888887,0.45238095238095244,0.11578947368421048,0.32108273228963774,0.6113141942584761,0.06760307345188604
particle_141_S4.7I4.9L14.5_Irreg.stl,167.93416610727058,2623.716687619478,1209.4465108650886,0.05610392280473704,0.13885208200497534,0.4784677213586587,0.9591836734693877,0.33793103448275863,0.016597510373444,0.39834024896265563,0.040816326530612276,0.6620689655172414,0.15315742578222247,0.015561805415869039,0.8312807688019085
particle_141_S5.8I10.5L13.7_Irreg.stl,457.0183548536015,7292.87330416936,5585.9422293077005,0.03934364119546809,0.08181580404748343,0.6871613424186187,0.5523809523809524,0.7664233576642336,0.31333333333333335,0.10666666666666665,0.44761904761904764,0.2335766423357664,0.27499326826944787,0.5820684015303527,0.14293833020019944
particle_141_S6.6I6.7L14.6_Irreg.stl,332.4111976327941,3307.65698923745,1966.8350147870308,0.07015857431367917,0.1690081756393724,0.591976330398099,0.9850746268656716,0.4589041095890411,0.007168458781362045,0.2831541218637993,0.014925373134328438,0.5410958904109588,0.26970316490416946,0.03752320486314717,0.6927736302326833
particle_141_S7.7I11.6L12.1_Irreg.stl,548.1817511515319,5860.449428164455,4924.323217663691,0.05527171213338706,0.11132123683213725,0.8481239446350624,0.6637931034482759,0.9586776859504132,0.24840764331210188,0.01592356687898089,0.3362068965517241,0.04132231404958678,0.5047464876998353,0.46466568382642554,0.03058782847373915
particle_141_S8.7I9.8L13.4_Irreg.stl,619.6426341144885,3857.524755351974,2860.530742083316,0.09111773810599798,0.2166180649620303,0.7801508341649558,0.8877551020408162,0.7313432835820896,0.06896551724137939,0.11285266457680249,0.11224489795918381,0.2686567164179104,0.5077590919215973,0.17558482619407012,0.3166560818843326
particle_141_S9.5I9.6L9.8_Hull.stl,453.31955168032056,326.2867930141973,454.6959571679856,0.8746230718741542,0.99697291021403,0.9829110760204216,0.9895833333333334,0.9795918367346937,0.006920415224913471,0.006920415224913532,0.01041666666666663,0.02040816326530623,0.6160289387840354,0.23570593842545118,0.14826512279051335
particle_142_S0.7I1.0L5.2_Irreg.stl,1.7574998318846624,41.77807494499226,3.232711233517774,0.16857735210198319,0.5436612505510382,0.2958219877300453,0.7,0.1923076923076923,0.08695652173913045,0.6086956521739131,0.30000000000000004,0.8076923076923077,0.03148094697911948,0.46526842880659064,0.5032506242142899
particle_142_S1.4I4.1L9.3_Irreg.stl,29.071992078395965,592.5889404387256,101.6115300819854,0.07715790793566979,0.2861091851971837,0.40486975210971404,0.34146341463414637,0.4408602150537634,0.3648648648648648,0.3513513513513514,0.6585365853658537,0.5591397849462366,0.049770571418985284,0.7970048616670525,0.15322456691396213
particle_142_S1.6I2.5L9.7_Irr.stl,21.39389389730366,55.83640531460387,22.568935643377916,0.6674620301913095,0.9479354381331212,0.3490107796643675,0.64,0.2577319587628866,0.13043478260869565,0.5217391304347826,0.36,0.7422680412371134,0.060123904076667616,0.43734403895738383,0.5025320569659485
particle_142_S1.7I4.6L13.9_Irreg.stl,57.21275068646157,730.7246384503396,151.52764915276268,0.09826350678919252,0.3775730106442983,0.34334103937209354,0.3695652173913044,0.3309352517985611,0.2871287128712871,0.46039603960396047,0.6304347826086956,0.6690647482014389,0.03096494587339368,0.7755360973356564,0.19349895679094986
particle_142_S10.3I10.5L11.4_Hull.stl,823.691056028002,479.7809898844703,831.5594844409399,0.8856945830433632,0.9905377443704729,0.9406013701453444,0.980952380952381,0.9210526315789473,0.012422360248447159,0.02795031055900622,0.01904761904761898,0.07894736842105265,0.7989461334612308,0.055528610663186886,0.14552525587558238
particle_142_S2.0I2.7L13.0_Irreg.stl,37.53677073465398,797.7962974499951,164.30835414251953,0.06795635033462002,0.22845320878873226,0.3173235847094172,0.7407407407407407,0.2076923076923077,0.07909604519774013,0.5819209039548023,0.2592592592592593,0.7923076923076924,0.045406256287245206,0.37271152654324813,0.5818822171695067
particle_142_S2.3I2.9L11.3_Sat.stl,27.691149912792937,79.09756203923601,29.605969377337786,0.5596051301654101,0.9353231964763644,0.37381464830947986,0.793103448275862,0.2566371681415929,0.07272727272727274,0.5090909090909091,0.20689655172413796,0.743362831858407,0.2833688281549387,0.08788201906151265,0.6287491527835486
particle_142_S2.6I3.7L14.4_Sat.stl,53.4335288272135,106.40581275166294,59.99550844573731,0.6447549359088854,0.8906254853318101,0.3593216312418958,0.7027027027027027,0.2569444444444445,0.10628019323671498,0.5169082125603863,0.2972972972972973,0.7430555555555555,0.08047391610601196,0.467857967770123,0.45166811612386504
particle_142_S2.6I3.7L9.3_Sat.stl,36.48872965181608,74.1879016290839,38.97363361030013,0.7171172997444457,0.9362414091708572,0.48091655229455077,0.7027027027027027,0.3978494623655914,0.14102564102564105,0.35897435897435903,0.2972972972972973,0.6021505376344086,0.22042645437184732,0.03627803992713083,0.7432955057010219
particle_142_S3.5I4.9L10.3_Sat.stl,59.665034258516755,142.76301269343924,73.9972274714851,0.5172275902101541,0.8063144565991844,0.5447491463071448,0.7142857142857142,0.47572815533980584,0.14973262032085563,0.2887700534759358,0.28571428571428575,0.5242718446601942,0.3093310145157853,0.5693757403890807,0.12129324509513412
particle_142_S4.7I8.3L10.9_Sat.stl,172.60459330435617,227.42580497110737,201.45226789861485,0.6591930448821973,0.8568014403849904,0.6898812127469085,0.5662650602409638,0.7614678899082569,0.301255230125523,0.10878661087866107,0.43373493975903615,0.23853211009174308,0.2769326412675717,0.6253511033301166,0.09771625540231173
particle_142_S6.2I12.2L13.9_Sat.stl,527.0150681290712,434.333941523481,517.5310301885289,0.7264555460541733,1.0183255445322523,0.7315443153886583,0.5081967213114754,0.8776978417266186,0.371517027863777,0.052631578947368446,0.4918032786885245,0.12230215827338137,0.3392778926926302,0.6269114439212685,0.03381066338610137
particle_142_S7.6I7.7L7.7_Hull.stl,281.65675475738965,230.64840840461545,281.80709252769003,0.9009079992750405,0.9994665224038476,0.9956521189993476,0.9870129870129869,1.0,0.00869565217391309,0.0,0.012987012987013056,0.0,0.6241802310537604,0.24333567202912587,0.13248409691711366
particle_143_S0.7I5.7L12.1_Irreg.stl,28.29211872588597,1491.6295056482395,165.12110422384288,0.03010233192994151,0.17134162746109285,0.300931316466533,0.12280701754385964,0.4710743801652893,0.5405405405405406,0.3459459459459459,0.8771929824561403,0.5289256198347108,0.011949426524782304,0.958868392943922,0.029182180531295697
particle_143_S10.6I10.9L12.0_Hull.stl,797.7822297853216,471.54568155899796,798.2667073418065,0.8821652066327825,0.9993930881094889,0.9292301452964148,0.9724770642201834,0.9083333333333333,0.017910447761194073,0.03283582089552238,0.027522935779816578,0.09166666666666663,0.6601111827324015,0.19111251051766748,0.14877630674993095
particle_143_S3.9I4.1L13.2_Irr.stl,127.8297707425426,169.56480713075757,138.96708570833093,0.7237186164520681,0.9198564544329316,0.4510591880271372,0.951219512195122,0.3106060606060606,0.018867924528301865,0.429245283018868,0.04878048780487799,0.6893939393939394,0.17607467315434802,0.0675186845433482,0.7564066423023038
particle_143_S4.5I4.9L5.0_Hull.stl,62.41386244038563,85.59202678481543,62.720647915185516,0.8890063308243721,0.9951087004838544,0.9590093948322179,0.9183673469387754,0.9800000000000001,0.0555555555555556,0.00694444444444442,0.08163265306122455,0.019999999999999928,0.7136169132539772,0.2157686906433745,0.0706143961026483
particle_143_S4.5I6.2L9.1_Irreg.stl,135.4741932495911,780.7755563222486,325.67482538241546,0.163378773588267,0.41597993670684846,0.695836393744354,0.7258064516129032,0.6813186813186813,0.17171717171717174,0.14646464646464644,0.2741935483870968,0.31868131868131866,0.3235975375835009,0.41852826680113575,0.25787419561536334
particle_143_S5.5I8.3L15.1_Sat.stl,270.1151805933303,365.39542591087013,351.23195052679876,0.5530363526187999,0.7690507090490923,0.5850086609208739,0.6626506024096385,0.5496688741721855,0.1937716262975779,0.2352941176470588,0.3373493975903615,0.4503311258278145,0.308442415143778,0.5449313183777368,0.14662626647848526
particle_143_S5.5I9.0L10.6_Sat.stl,216.19907351330457,238.8711702094355,226.98130645216133,0.7292721124837049,0.9524972646100738,0.7609062583616791,0.6111111111111112,0.8490566037735849,0.2788844621513944,0.06374501992031871,0.3888888888888889,0.15094339622641506,0.30714808359949863,0.6198799564731653,0.07297195992733604
particle_143_S6.3I6.5L6.7_Hull.stl,162.61050873420774,165.5054946601228,163.6005757743638,0.8705040183862307,0.993948266774308,0.9698429955612873,0.9692307692307692,0.9701492537313433,0.02051282051282053,0.010256410256410265,0.030769230769230795,0.029850746268656744,0.6866233673979398,0.09241872902317619,0.22095790357888392
particle_143_S6.4I6.6L6.6_Hull.stl,187.16220542114607,174.49440275631534,187.51523661088996,0.9068067129858869,0.9981173199782348,0.9897952063199056,0.9696969696969698,1.0,0.020408163265306048,0.0,0.030303030303030196,0.0,0.7253725359086833,0.1351452826463511,0.1394821814449656
particle_143_S6.6I7.1L7.4_Hull.stl,200.45642029969278,184.77537225189934,200.69305956482194,0.8964375066424758,0.998820889642909,0.9493935603220729,0.9295774647887324,0.9594594594594593,0.04739336492890995,0.014218009478673018,0.07042253521126761,0.04054054054054063,0.5826470522384826,0.27994919848946836,0.1374037492720491
particle_143_S7.8I8.0L8.2_Hull.stl,264.2756546574109,223.5521291230673,266.25905389965334,0.8908612845234652,0.9925508664843752,0.9754064617061583,0.975,0.9756097560975611,0.01666666666666668,0.008333333333333304,0.025000000000000022,0.02439024390243894,0.7607380857593573,0.18280344724559733,0.05645846699504536
particle_143_S9.1I10.3L11.4_Sat.stl,515.4754724803724,368.3010453759764,528.5325095901171,0.8441504244757057,0.9752956783682606,0.8967876898992339,0.8834951456310679,0.9035087719298246,0.07792207792207798,0.0357142857142857,0.11650485436893214,0.0964912280701754,0.6806805468904483,0.24309771213934098,0.07622174097021076
particle_144_S11.3I11.4L11.8_Hull.stl,932.2204604976409,510.9195921946702,933.5785792845346,0.9032555832475967,0.9985452549822486,0.9744055749659789,0.9912280701754387,0.9661016949152542,0.005797101449275342,0.011594202898550735,0.008771929824561372,0.03389830508474579,0.6933478040276693,0.14321203755392753,0.16344015841840318
particle_144_S2.0I2.4L11.6_Sat.stl,14.025213328617028,68.65348140286248,27.888112055202313,0.409664071095369,0.50291010380535,0.32918630032276003,0.8333333333333334,0.20689655172413793,0.04999999999999999,0.575,0.16666666666666663,0.793103448275862,0.16080393037880747,0.747707520083063,0.09148854953812952
particle_144_S2.0I2.9L6.8_Sat.stl,16.96758675195099,42.12429571862376,18.359805129462732,0.7580505906309425,0.9241703074899421,0.5005760373757727,0.6896551724137931,0.4264705882352941,0.15384615384615383,0.33333333333333337,0.31034482758620685,0.5735294117647058,0.15633314521183816,0.4002298251578187,0.4434370296303432
particle_144_S2.6I4.2L7.0_Sat.stl,31.274258787205838,70.1087724453303,37.295720853787394,0.6847043891836317,0.8385481784843938,0.6062831794340593,0.6190476190476191,0.6,0.23188405797101452,0.2028985507246377,0.38095238095238093,0.39999999999999997,0.19689434877003975,0.6560944680992924,0.14701118313066788
particle_144_S3.7I5.0L10.9_Irreg.stl,101.74014879479928,939.4085542812065,330.5402706546781,0.11219095879406134,0.3077995567477743,0.5379883990652197,0.74,0.4587155963302752,0.13265306122448978,0.3010204081632653,0.25999999999999995,0.5412844036697247,0.17372253782510605,0.34829329756888616,0.4779841646060078
particle_144_S4.7I4.8L12.3_Irreg.stl,149.06523133567487,1249.7797239291854,487.8809162224449,0.10878480115534003,0.30553609780405905,0.5302853438401206,0.9791666666666667,0.39024390243902435,0.009174311926605472,0.34403669724770647,0.02083333333333326,0.6097560975609756,0.19185293782664037,0.012399338243292287,0.7957477239300673
particle_144_S4.8I8.3L9.4_Irr.stl,227.14002715510233,229.68613327204815,249.92841304728628,0.783811799142055,0.9088203473373297,0.7668101876693219,0.5783132530120482,0.8829787234042553,0.3111111111111111,0.048888888888888864,0.4216867469879519,0.11702127659574464,0.472783220937137,0.4484632376580909,0.07875354140477214
particle_144_S6.0I8.2L10.4_Sat.stl,232.17400703166606,219.85397559850372,237.25978195435934,0.8309193366085014,0.9785645300657336,0.7690704794221632,0.7317073170731708,0.7884615384615383,0.1788617886178861,0.08943089430894313,0.26829268292682923,0.21153846153846165,0.47489922053866906,0.1719612816007046,0.3531394978606264
particle_144_S7.2I8.0L8.4_Hull.stl,312.1972166690287,250.73147707411403,312.704980224991,0.8876217795047401,0.9983762217167217,0.9345903743395971,0.9,0.9523809523809523,0.06779661016949151,0.0169491525423729,0.09999999999999998,0.04761904761904766,0.6416346048894507,0.10294175185620859,0.25542364325434075
particle_144_S7.8I8.4L8.9_Irreg.stl,304.72238959873516,1995.7402528476503,1155.053709043442,0.10972771898364607,0.2638166409171493,0.9387096702199911,0.9285714285714285,0.9438202247191011,0.047808764940239085,0.0199203187250996,0.0714285714285715,0.056179775280898875,0.780006226667395,0.14306389410168774,0.07692987923091717
particle_144_S8.0I9.7L12.0_Sat.stl,134.82451577363113,1141.0597406303784,478.5623070468236,0.111435009544768,0.2817282384933831,0.8137663793224665,0.8247422680412372,0.8083333333333332,0.11447811447811443,0.07744107744107746,0.17525773195876282,0.19166666666666674,0.5066067480060649,0.22739838689926722,0.2659948650946679
particle_144_S9.3I9.4L9.8_Hull.stl,520.9702890350541,359.1261989490368,525.2208022587099,0.8718578316139911,0.9919071879762253,0.9691393261675006,0.9893617021276596,0.9591836734693877,0.007017543859649097,0.014035087719298256,0.010638297872340387,0.040816326530612276,0.6727804735156058,0.22775672554383009,0.0994628009405641
particle_145_S1.1I3.3L8.4_Irreg.stl,15.322561487503833,252.81504294969963,34.73967353104744,0.11800546702140474,0.4410680910345861,0.3719198439644242,0.33333333333333337,0.3928571428571428,0.34375,0.39843750000000006,0.6666666666666666,0.6071428571428572,0.036871358188718936,0.8196148837917365,0.14351375801954452
particle_145_S13.5I13.8L13.9_Hull.stl,1513.2761363571274,709.0029039788917,1514.661616085121,0.8990452817369873,0.999085287622476,0.987933589213618,0.9782608695652173,0.9928057553956835,0.014563106796116538,0.0024271844660194086,0.02173913043478266,0.007194244604316521,0.7709756710221916,0.0969423845031603,0.13208194447464816
particle_145_S14.4I14.6L15.2_Hull.stl,1709.3522291648242,782.1191896291639,1717.7683473601298,0.8839592090790094,0.9951005511259772,0.9690422754418524,0.9863013698630138,0.9605263157894737,0.009049773755656078,0.013574660633484156,0.013698630136986254,0.03947368421052629,0.5259156376432693,0.16748708228730633,0.3065972800694244
particle_145_S2.0I7.4L7.6_Irreg.stl,57.7482461187053,1083.1972158083781,270.8767908040515,0.06670152888034737,0.21319008523133154,0.6351527414664936,0.27027027027027023,0.9736842105263159,0.6352941176470589,0.0117647058823529,0.7297297297297297,0.02631578947368412,0.12233207687495051,0.8743005674915525,0.0033673556334970324
